station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1215540,6515603,35.661111,139.702778,0.009,2024-09-03 22:00:00,2024-09-04 07:00:00,0.004,23.51,7.72,10,85,1011,24.73,6.69,360,78,1012,0.004,23.4,7.2,10,84,1011,25.81,6.69,10,69,1012,0.005,23.32,7.2,360,83,1011,27,7.2,360,65,1012,0.006,23.38,6.69,360,85,1012,28.05,6.17,10,65,1011
1215541,6519859,35.669444,139.663889,0.015,2024-09-03 22:00:00,2024-09-04 07:00:00,0.009,23.51,7.72,10,85,1011,24.73,6.69,360,78,1012,0.009,23.4,7.2,10,84,1011,25.81,6.69,10,69,1012,0.01,23.32,7.2,360,83,1011,27,7.2,360,65,1012,0.015,23.38,6.69,360,85,1012,28.05,6.17,10,65,1011
1215542,6515515,35.630556,139.780556,0.012,2024-09-03 22:00:00,2024-09-04 07:00:00,0.004,23.73,7.72,10,85,1011,24.88,6.71,360,78,1012,0.006,23.66,7.2,10,83,1011,25.9,6.71,10,69,1012,0.007,23.59,7.2,360,82,1011,27.07,7.2,360,65,1012,0.009,23.66,6.71,360,84,1012,27.84,6.17,10,65,1011
1215543,6518967,35.633333,139.741667,0.009,2024-09-03 22:00:00,2024-09-04 07:00:00,0.007,23.73,7.72,10,85,1011,24.88,6.71,360,78,1012,0.006,23.66,7.2,10,83,1011,25.9,6.71,10,69,1012,0.004,23.59,7.2,360,82,1011,27.07,7.2,360,65,1012,0.007,23.66,6.71,360,84,1012,27.84,6.17,10,65,1011
1215544,6519804,35.642222,139.735833,0.008,2024-09-03 22:00:00,2024-09-04 07:00:00,0.004,23.73,7.72,10,85,1011,24.88,6.71,360,78,1012,0.005,23.66,7.2,10,83,1011,25.9,6.71,10,69,1012,0.005,23.59,7.2,360,82,1011,27.07,7.2,360,65,1012,0.006,23.66,6.71,360,84,1012,27.84,6.17,10,65,1011
1215604,6515512,35.620278,139.681667,0.022,2024-09-03 22:00:00,2024-09-04 07:00:00,0.01,23.73,7.72,10,85,1011,24.88,6.71,360,78,1012,0.012,23.66,7.2,10,83,1011,25.9,6.71,10,69,1012,0.016,23.59,7.2,360,82,1011,27.07,7.2,360,65,1012,0.024,23.66,6.71,360,84,1012,27.84,6.17,10,65,1011
1215605,6587166,35.616667,139.686111,0.008,2024-09-03 22:00:00,2024-09-04 07:00:00,0.004,23.73,7.72,10,85,1011,24.88,6.71,360,78,1012,0.004,23.66,7.2,10,83,1011,25.9,6.71,10,69,1012,0.005,23.59,7.2,360,82,1011,27.07,7.2,360,65,1012,0.007,23.66,6.71,360,84,1012,27.84,6.17,10,65,1011
1215606,6518338,35.65,139.691667,0.02,2024-09-03 22:00:00,2024-09-04 07:00:00,0.009,23.51,7.72,10,85,1011,24.73,6.69,360,78,1012,0.011,23.4,7.2,10,84,1011,25.81,6.69,10,69,1012,0.014,23.32,7.2,360,83,1011,27,7.2,360,65,1012,0.017,23.38,6.69,360,85,1012,28.05,6.17,10,65,1011
1215737,6519084,35.761111,139.666667,0.01,2024-09-03 22:00:00,2024-09-04 07:00:00,0.005,23.44,1.34,25,86,1011,24.74,2.68,20,77,1012,0.005,23.32,1.34,42,84,1011,25.79,4.63,350,69,1012,0.006,23.31,2.24,38,85,1012,27,0.89,336,66,1012,0.009,23.31,0.89,4,88,1012,28.08,2.68,167,64,1011
1215738,6587252,35.733333,139.602778,0.008,2024-09-03 22:00:00,2024-09-04 07:00:00,0.005,23.44,1.34,25,86,1011,24.74,2.68,20,77,1012,0.006,23.32,1.34,42,84,1011,25.79,4.63,350,69,1012,0.006,23.31,2.24,38,85,1012,27,0.89,336,66,1012,0.007,23.31,0.89,4,88,1012,28.08,2.68,167,64,1011
1215739,6516899,35.743333,139.653611,0.008,2024-09-03 22:00:00,2024-09-04 07:00:00,0.005,23.44,1.34,25,86,1011,24.74,2.68,20,77,1012,0.004,23.32,1.34,42,84,1011,25.79,4.63,350,69,1012,0.006,23.31,2.24,38,85,1012,27,0.89,336,66,1012,0.008,23.31,0.89,4,88,1012,28.08,2.68,167,64,1011
1215784,6516949,35.730556,139.791667,0.01,2024-09-03 22:00:00,2024-09-04 07:00:00,0.004,23.77,0.45,327,88,1011,25.27,0.45,46,77,1012,0.004,23.67,0.45,336,87,1011,26.3,1.34,334,69,1012,0.005,23.72,0.45,7,87,1011,27.3,5.24,32,66,1012,0.006,23.72,0.45,329,89,1012,28.42,5.21,38,64,1011
1215848,6587251,35.738611,139.729444,0.011,2024-09-03 22:00:00,2024-09-04 07:00:00,0.007,23.51,7.72,10,85,1011,24.73,6.69,360,78,1012,0.007,23.4,7.2,10,84,1011,25.81,6.69,10,69,1012,0.007,23.32,7.2,360,83,1011,27,7.2,360,65,1012,0.011,23.38,6.69,360,85,1012,28.05,6.17,10,65,1011
1215878,6520231,35.772222,139.805556,0.013,2024-09-03 22:00:00,2024-09-04 07:00:00,0.008,23.77,0.45,327,88,1011,25.27,0.45,46,77,1012,0.009,23.67,0.45,336,87,1011,26.3,1.34,334,69,1012,0.011,23.72,0.45,7,87,1011,27.3,5.24,32,66,1012,0.015,23.72,0.45,329,89,1012,28.42,5.21,38,64,1011
1215880,6517103,35.777778,139.780556,0.014,2024-09-03 22:00:00,2024-09-04 07:00:00,0.005,23.77,0.45,327,88,1011,25.27,0.45,46,77,1012,0.006,23.67,0.45,336,87,1011,26.3,1.34,334,69,1012,0.007,23.72,0.45,7,87,1011,27.3,5.24,32,66,1012,0.009,23.72,0.45,329,89,1012,28.42,5.21,38,64,1011
1298213,6587300,35.681389,139.718611,0.007,2024-09-03 22:00:00,2024-09-04 07:00:00,0.004,23.51,7.72,10,85,1011,24.73,6.69,360,78,1012,0.004,23.4,7.2,10,84,1011,25.81,6.69,10,69,1012,0.004,23.32,7.2,360,83,1011,27,7.2,360,65,1012,0.006,23.38,6.69,360,85,1012,28.05,6.17,10,65,1011
1214508,6518570,35.651389,139.593611,0.015,2025-01-22 08:00:00,2025-01-22 17:00:00,0.006,12.39,0.45,355,32,1020,10.22,2.47,108,39,1021,0.006,12.93,3.78,26,28,1020,9.4,2.39,134,45,1022,0.009,13.09,3.79,33,29,1020,8.81,2.26,141,51,1022,0.013,12.53,3.09,59,30,1020,7.34,2.43,134,56,1022
1214509,6587263,35.661111,139.616667,0.022,2025-01-22 08:00:00,2025-01-22 17:00:00,0.01,12.39,0.45,355,32,1020,10.22,2.47,108,39,1021,0.013,12.93,3.78,26,28,1020,9.4,2.39,134,45,1022,0.014,13.09,3.79,33,29,1020,8.81,2.26,141,51,1022,0.017,12.53,3.09,59,30,1020,7.34,2.43,134,56,1022
1214510,6516563,35.675,139.786111,,2025-01-22 08:00:00,2025-01-22 17:00:00,,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1214511,6516111,35.652778,139.783333,0.019,2025-01-22 08:00:00,2025-01-22 17:00:00,0.01,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.011,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.014,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.017,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1214514,6518645,35.700278,139.682778,,2025-01-22 08:00:00,2025-01-22 17:00:00,,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1214515,6515352,35.716667,139.647222,0.008,2025-01-22 08:00:00,2025-01-22 17:00:00,0.003,11.74,3.94,8,33,1020,10.08,2.41,116,33,1021,0.004,12.86,3.63,25,28,1020,9.36,2.47,134,35,1022,0.004,13.04,3.59,38,20,1020,9.83,2.51,135,37,1022,0.006,12.31,0.45,25,26,1020,8.41,2.54,126,38,1022
1214712,6587151,35.763889,139.738889,0.012,2025-01-22 08:00:00,2025-01-22 17:00:00,0.02,12.14,3.33,9,34,1020,10.16,2.07,127,43,1021,0.01,12.96,3.15,27,29,1020,10.03,2.3,136,47,1022,,13.2,3.12,42,24,1020,9.91,2.52,129,48,1022,,12.43,0.45,25,27,1020,8.48,2.65,117,53,1022
1214720,6516136,35.669444,139.756389,,2025-01-22 08:00:00,2025-01-22 17:00:00,,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1214721,6515676,35.672222,139.761111,0.02,2025-01-22 08:00:00,2025-01-22 17:00:00,0.012,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.012,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.013,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.017,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1214722,6515455,35.688889,139.772222,0.013,2025-01-22 08:00:00,2025-01-22 17:00:00,0.008,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.008,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.008,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.01,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1214767,6520102,35.725,139.797222,,2025-01-22 08:00:00,2025-01-22 17:00:00,,11.96,5.14,340,31,1020,10.2,1.17,100,47,1022,,12.62,3.6,10,31,1020,9.95,2.1,102,52,1022,,13.11,3.09,20,24,1020,,,,,,,12.07,3.6,110,30,1020,,,,,
1214831,6519787,35.613889,139.744444,0.031,2025-01-22 08:00:00,2025-01-22 17:00:00,0.011,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.016,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.016,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.017,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1214832,6519019,35.616667,139.722222,0.024,2025-01-22 08:00:00,2025-01-22 17:00:00,0.014,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.015,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.017,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.016,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1214833,6518521,35.608333,139.725,0.018,2025-01-22 08:00:00,2025-01-22 17:00:00,0.007,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.007,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.007,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.009,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1214884,6517597,35.716667,139.816667,0.016,2025-01-22 08:00:00,2025-01-22 17:00:00,0.008,11.96,5.14,340,31,1020,10.2,1.17,100,47,1022,0.008,12.62,3.6,10,31,1020,9.95,2.1,102,52,1022,0.009,13.11,3.09,20,24,1020,,,,,,0.011,12.07,3.6,110,30,1020,,,,,
1214929,6587241,35.591667,139.713889,0.035,2025-01-22 08:00:00,2025-01-22 17:00:00,0.012,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.015,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.02,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.022,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1214930,6519173,35.573056,139.686389,,2025-01-22 08:00:00,2025-01-22 17:00:00,0.006,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.006,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.008,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.009,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1214931,6519744,35.597222,139.697222,0.031,2025-01-22 08:00:00,2025-01-22 17:00:00,0.006,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.006,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.03,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1215290,6587168,35.719444,139.734722,0.018,2025-01-22 08:00:00,2025-01-22 17:00:00,0.014,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.021,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.02,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.017,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215291,6520815,35.730556,139.758333,0.012,2025-01-22 08:00:00,2025-01-22 17:00:00,0.008,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.007,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.008,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.008,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215294,6518335,35.713889,139.705556,0.021,2025-01-22 08:00:00,2025-01-22 17:00:00,0.007,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.007,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.009,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.015,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215295,6520345,35.677777999999996,139.716667,0.01,2025-01-22 08:00:00,2025-01-22 17:00:00,0.006,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.006,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.01,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215373,6518084,35.686111,139.605556,0.011,2025-01-22 08:00:00,2025-01-22 17:00:00,0.005,12.46,4.12,10,33,1020,10.14,2.57,110,37,1021,0.005,12.96,3.83,26,29,1020,9.21,2.5,134,43,1022,0.005,13.05,3.83,35,29,1020,8.37,2.33,143,48,1022,0.007,12.41,3.21,63,29,1020,6.94,2.33,136,52,1022
1215412,6587276,35.758333,139.708333,0.051,2025-01-22 08:00:00,2025-01-22 17:00:00,0.023,12.14,3.33,9,34,1020,10.16,2.07,127,43,1021,0.021,12.96,3.15,27,29,1020,10.03,2.3,136,47,1022,0.037,13.2,3.12,42,24,1020,9.91,2.52,129,48,1022,0.043,12.43,0.45,25,27,1020,8.48,2.65,117,53,1022
1215413,6587196,35.753611,139.7075,0.022,2025-01-22 08:00:00,2025-01-22 17:00:00,0.009,11.74,3.94,8,33,1020,10.08,2.41,116,33,1021,0.009,12.86,3.63,25,28,1020,9.36,2.47,134,35,1022,0.01,13.04,3.59,38,20,1020,9.83,2.51,135,37,1022,0.014,12.31,0.45,25,26,1020,8.41,2.54,126,38,1022
1215489,6587322,35.694444,139.838889,0.02,2025-01-22 08:00:00,2025-01-22 17:00:00,0.008,11.96,5.14,340,31,1020,10.2,1.17,100,47,1022,0.01,12.62,3.6,10,31,1020,9.95,2.1,102,52,1022,0.011,13.11,3.09,20,24,1020,,,,,,0.011,12.07,3.6,110,30,1020,,,,,
1215490,6587181,35.686111,139.830556,0.009,2025-01-22 08:00:00,2025-01-22 17:00:00,0.006,11.96,5.14,340,31,1020,10.2,1.17,100,47,1022,0.007,12.62,3.6,10,31,1020,9.95,2.1,102,52,1022,0.007,13.11,3.09,20,24,1020,,,,,,0.006,12.07,3.6,110,30,1020,,,,,
1215491,6520578,35.647222,139.813889,0.02,2025-01-22 08:00:00,2025-01-22 17:00:00,0.009,11.96,5.14,340,31,1020,10.2,1.17,100,47,1022,0.012,12.62,3.6,10,31,1020,9.95,2.1,102,52,1022,0.017,13.11,3.09,20,24,1020,,,,,,0.014,12.07,3.6,110,30,1020,,,,,
1215540,6515603,35.661111,139.702778,0.025,2025-01-22 08:00:00,2025-01-22 17:00:00,0.02,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.02,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.026,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215541,6519859,35.669444,139.663889,0.023,2025-01-22 08:00:00,2025-01-22 17:00:00,0.013,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.017,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.022,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.027,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215542,6515515,35.630556,139.780556,0.017,2025-01-22 08:00:00,2025-01-22 17:00:00,0.008,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.011,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.013,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.012,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1215543,6518967,35.633333,139.741667,0.05,2025-01-22 08:00:00,2025-01-22 17:00:00,0.015,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.03,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.034,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.028,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1215544,6519804,35.642222,139.735833,0.014,2025-01-22 08:00:00,2025-01-22 17:00:00,0.007,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.009,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.009,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.01,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1215604,6515512,35.620278,139.681667,0.024,2025-01-22 08:00:00,2025-01-22 17:00:00,0.018,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.017,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.021,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.019,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1215605,6587166,35.616667,139.686111,0.012,2025-01-22 08:00:00,2025-01-22 17:00:00,0.005,11.95,5.14,340,32,1020,10.02,1.34,130,41,1022,0.006,12.72,3.6,10,31,1020,9.52,1.34,130,43,1022,0.006,12.87,3.09,20,29,1020,9.93,1.54,130,43,1022,0.007,12.12,3.6,110,33,1020,8.23,2.57,130,55,1022
1215606,6518338,35.65,139.691667,0.032,2025-01-22 08:00:00,2025-01-22 17:00:00,0.025,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.03,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.036,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.033,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215737,6519084,35.761111,139.666667,0.013,2025-01-22 08:00:00,2025-01-22 17:00:00,0.006,11.74,3.94,8,33,1020,10.08,2.41,116,33,1021,0.006,12.86,3.63,25,28,1020,9.36,2.47,134,35,1022,0.007,13.04,3.59,38,20,1020,9.83,2.51,135,37,1022,0.008,12.31,0.45,25,26,1020,8.41,2.54,126,38,1022
1215738,6587252,35.733333,139.602778,0.008,2025-01-22 08:00:00,2025-01-22 17:00:00,0.004,11.74,3.94,8,33,1020,10.08,2.41,116,33,1021,0.004,12.86,3.63,25,28,1020,9.36,2.47,134,35,1022,0.005,13.04,3.59,38,20,1020,9.83,2.51,135,37,1022,0.006,12.31,0.45,25,26,1020,8.41,2.54,126,38,1022
1215739,6516899,35.743333,139.653611,0.009,2025-01-22 08:00:00,2025-01-22 17:00:00,0.004,11.74,3.94,8,33,1020,10.08,2.41,116,33,1021,0.004,12.86,3.63,25,28,1020,9.36,2.47,134,35,1022,0.005,13.04,3.59,38,20,1020,9.83,2.51,135,37,1022,0.006,12.31,0.45,25,26,1020,8.41,2.54,126,38,1022
1215784,6516949,35.730556,139.791667,0.008,2025-01-22 08:00:00,2025-01-22 17:00:00,0.005,12.14,2.47,13,34,1020,10.2,1.65,142,46,1021,0.005,12.88,2.51,30,29,1020,10.13,2.02,132,52,1022,0.004,13.24,2.55,49,24,1020,9.92,2.51,117,53,1022,0.005,12.28,0.45,25,27,1020,8.54,2.87,107,58,1022
1215848,6587251,35.738611,139.729444,0.016,2025-01-22 08:00:00,2025-01-22 17:00:00,0.012,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.013,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.016,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.019,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1215878,6520231,35.772222,139.805556,,2025-01-22 08:00:00,2025-01-22 17:00:00,,12.14,2.47,13,34,1020,10.2,1.65,142,46,1021,,12.88,2.51,30,29,1020,10.13,2.02,132,52,1022,,13.24,2.55,49,24,1020,9.92,2.51,117,53,1022,,12.28,0.45,25,27,1020,8.54,2.87,107,58,1022
1215880,6517103,35.777778,139.780556,0.009,2025-01-22 08:00:00,2025-01-22 17:00:00,0.008,12.14,2.47,13,34,1020,10.2,1.65,142,46,1021,0.008,12.88,2.51,30,29,1020,10.13,2.02,132,52,1022,0.006,13.24,2.55,49,24,1020,9.92,2.51,117,53,1022,0.006,12.28,0.45,25,27,1020,8.54,2.87,107,58,1022
1298213,6587300,35.681389,139.718611,0.011,2025-01-22 08:00:00,2025-01-22 17:00:00,0.007,11.93,5.14,340,32,1020,10.07,2.03,115,39,1021,0.008,12.77,3.6,10,31,1020,9.43,2.19,129,41,1022,0.011,12.94,3.09,20,29,1020,9.88,1.54,130,41,1022,0.01,12.17,3.6,110,32,1020,8.4,2.57,130,50,1022
1214508,6518570,35.651389,139.593611,0.026,2024-12-16 07:00:00,2024-12-16 16:00:00,0.013,11.09,2.17,24,40,1014,10.66,3.35,88,52,1013,0.014,11.72,1.53,56,39,1013,9.79,3.09,68,58,1014,0.024,12.28,1.53,116,47,1013,9.11,2.74,35,61,1014,0.034,12.24,0.45,113,51,1013,8.04,3.4,9,65,1014
1214509,6587263,35.661111,139.616667,0.028,2024-12-16 07:00:00,2024-12-16 16:00:00,0.02,11.09,2.17,24,40,1014,10.66,3.35,88,52,1013,0.017,11.72,1.53,56,39,1013,9.79,3.09,68,58,1014,0.024,12.28,1.53,116,47,1013,9.11,2.74,35,61,1014,0.032,12.24,0.45,113,51,1013,8.04,3.4,9,65,1014
1214510,6516563,35.675,139.786111,0.03,2024-12-16 07:00:00,2024-12-16 16:00:00,0.026,10.85,3.6,50,41,1014,10.59,2.06,130,51,1014,0.026,11.85,2.57,80,39,1013,9.95,2.57,110,55,1014,0.032,12.36,2.57,80,39,1013,9.51,4.63,110,57,1014,0.031,12.27,3.09,150,42,1013,8.63,3.72,35,58,1014
1214511,6516111,35.652778,139.783333,0.025,2024-12-16 07:00:00,2024-12-16 16:00:00,0.024,10.91,3.6,50,42,1013,10.8,2.06,130,52,1014,0.024,11.88,2.57,80,40,1013,10.67,2.57,110,56,1014,,12.22,2.57,80,40,1013,10.14,4.63,110,58,1014,0.021,12.25,3.09,150,42,1013,9.36,4.02,120,58,1014
1214514,6518645,35.700278,139.682778,0.024,2024-12-16 07:00:00,2024-12-16 16:00:00,0.011,10.85,3.6,50,41,1014,10.59,2.06,130,51,1014,0.012,11.85,2.57,80,39,1013,9.95,2.57,110,55,1014,0.017,12.36,2.57,80,39,1013,9.51,4.63,110,57,1014,0.026,12.27,3.09,150,42,1013,8.63,3.72,35,58,1014
1214515,6515352,35.716667,139.647222,0.03,2024-12-16 07:00:00,2024-12-16 16:00:00,0.01,10.7,2.17,11,39,1014,10.53,2.86,106,47,1014,0.011,12.17,1.55,26,35,1013,9.64,2.57,83,51,1014,0.016,12.35,1.01,92,34,1013,9.21,2.72,46,51,1014,0.025,12.25,2.91,135,38,1013,8.27,3.6,29,53,1014
1214712,6587151,35.763889,139.738889,0.038,2024-12-16 07:00:00,2024-12-16 16:00:00,0.017,10.71,1.94,5,40,1014,10.6,2.46,110,55,1014,0.02,12.12,1.48,14,37,1013,9.63,2.32,81,56,1014,0.029,12.82,0.65,75,35,1013,9.53,2.85,48,60,1014,0.033,12.66,2.42,143,36,1013,8.73,3.7,38,62,1014
1214720,6516136,35.669444,139.756389,0.029,2024-12-16 07:00:00,2024-12-16 16:00:00,0.024,10.85,3.6,50,41,1014,10.59,2.06,130,51,1014,0.022,11.85,2.57,80,39,1013,9.95,2.57,110,55,1014,0.028,12.36,2.57,80,39,1013,9.51,4.63,110,57,1014,0.026,12.27,3.09,150,42,1013,8.63,3.72,35,58,1014
1214721,6515676,35.672222,139.761111,0.031,2024-12-16 07:00:00,2024-12-16 16:00:00,,10.85,3.6,50,41,1014,10.59,2.06,130,51,1014,0.023,11.85,2.57,80,39,1013,9.95,2.57,110,55,1014,0.031,12.36,2.57,80,39,1013,9.51,4.63,110,57,1014,0.032,12.27,3.09,150,42,1013,8.63,3.72,35,58,1014
1214722,6515455,35.688889,139.772222,0.031,2024-12-16 07:00:00,2024-12-16 16:00:00,0.016,10.85,3.6,50,41,1014,10.59,2.06,130,51,1014,0.018,11.85,2.57,80,39,1013,9.95,2.57,110,55,1014,0.023,12.36,2.57,80,39,1013,9.51,4.63,110,57,1014,0.028,12.27,3.09,150,42,1013,8.63,3.72,35,58,1014
1214767,6520102,35.725,139.797222,0.03,2024-12-16 07:00:00,2024-12-16 16:00:00,0.024,10.86,3.6,50,41,1013,10.99,2.06,130,58,1014,0.023,12.19,2.57,80,38,1013,10.32,2.57,110,58,1014,0.027,12.56,2.57,80,38,1013,10.12,4.63,110,63,1014,0.032,12.53,3.09,150,37,1013,9.63,4.12,120,64,1014
1214831,6519787,35.613889,139.744444,,2024-12-16 07:00:00,2024-12-16 16:00:00,,10.91,3.6,50,42,1013,10.8,2.06,130,52,1014,,11.88,2.57,80,40,1013,10.67,2.57,110,56,1014,,12.22,2.57,80,40,1013,10.14,4.63,110,58,1014,,12.25,3.09,150,42,1013,9.36,4.02,120,58,1014
1214832,6519019,35.616667,139.722222,0.023,2024-12-16 07:00:00,2024-12-16 16:00:00,0.026,10.91,3.6,50,42,1013,10.8,2.06,130,52,1014,0.035,11.88,2.57,80,40,1013,10.67,2.57,110,56,1014,0.035,12.22,2.57,80,40,1013,10.14,4.63,110,58,1014,0.035,12.25,3.09,150,42,1013,9.36,4.02,120,58,1014
1214833,6518521,35.608333,139.725,0.018,2024-12-16 07:00:00,2024-12-16 16:00:00,0.016,10.91,3.6,50,42,1013,10.8,2.06,130,52,1014,0.025,11.88,2.57,80,40,1013,10.67,2.57,110,56,1014,0.028,12.22,2.57,80,40,1013,10.14,4.63,110,58,1014,0.03,12.25,3.09,150,42,1013,9.36,4.02,120,58,1014
1214884,6517597,35.716667,139.816667,0.024,2024-12-16 07:00:00,2024-12-16 16:00:00,0.023,10.86,3.6,50,41,1013,10.99,2.06,130,58,1014,0.022,12.19,2.57,80,38,1013,10.32,2.57,110,58,1014,0.03,12.56,2.57,80,38,1013,10.12,4.63,110,63,1014,0.04,12.53,3.09,150,37,1013,9.63,4.12,120,64,1014
